orderid,first_x,first_y,last_x,last_y,start_loc,end_loc
732753,121.486,31.253,121.494,31.268,上海市闸北区海宁路754号,上海市虹口区溧阳路1156弄-4号
1130380,121.516,31.21,121.51899999999999,31.209,上海市浦东新区南浦路5号,上海市浦东新区浦东南路2304号208室
11001,121.51899999999999,31.314,121.53299999999999,31.324,上海市杨浦区政立路283号,上海市杨浦区国和路1003-2
685671,121.499,31.279,121.50399999999999,31.278000000000002,上海市虹口区天宝西路252弄-10号,上海市虹口区蒋家桥路62号
1642237,121.50299999999999,31.184,121.535,31.159000000000002,上海市浦东新区耀华路5005号,上海市浦东新区X001(杨高南路)
101465,121.31299999999999,31.151,121.32,31.139,上海市松江区亭知路,上海市松江区
1502421,121.539,31.285,121.544,31.293000000000003,上海市杨浦区控江路1039弄-18号,上海市杨浦区水丰路201号甲
1426672,121.465,31.283,121.48200000000001,31.281999999999996,上海市闸北区平型关路760号,上海市虹口区水店路365号
595018,121.48899999999999,31.325,121.493,31.328000000000003,上海市宝山区殷高西路,上海市宝山区高逸路100号甲
270063,121.32799999999999,31.144000000000002,121.337,31.148000000000003,上海市松江区沪松公路1399弄-91号,上海市松江区蒲汇路56号
1574793,121.415,31.238000000000003,121.42200000000001,31.236,上海市普陀区梅岭南路320弄,上海市普陀区顺义路283号-临
1480352,121.389,31.276,121.439,31.287,上海市普陀区真南路843号,上海市闸北区原平路55号
396721,121.42200000000001,31.23,121.435,31.225,上海市长宁区万航渡路1589号,上海市长宁区愚园路1101号
187733,121.469,31.201,121.47399999999999,31.201999999999998,上海市徐汇区大木桥路450弄-15号,上海市徐汇区茶陵路138号
977989,121.416,31.239,121.42200000000001,31.243000000000002,上海市普陀区杏山路62号,上海市普陀区曹杨路623弄-14-21号
157368,121.416,31.138,121.45,31.221,上海市闵行区腾花路8号,上海市徐汇区安福路198号
257736,121.397,31.342,121.43700000000001,31.296999999999997,上海市宝山区顾陈路352,上海市闸北区原平路689弄-3号-甲
1023117,121.488,31.234,121.491,31.233,上海市黄浦区广西南路35号,上海市黄浦区人民路841号
1584679,121.539,31.284000000000002,121.54700000000001,31.288,上海市杨浦区控江路1039弄-37号,上海市杨浦区舒兰路61弄-6号
187879,121.52600000000001,31.309,121.536,31.333000000000002,上海市杨浦区国和路49号,上海市杨浦区殷行路
319958,121.53200000000001,31.314,121.546,31.311,上海市杨浦区政立路6弄-27号,上海市杨浦区国顺东路26弄-45号
1518145,121.43,31.255,121.439,31.255,上海市普陀区石泉路201号,上海市普陀区中山北路2000号
806359,121.46700000000001,31.319000000000003,121.484,31.32,上海市闸北区阳曲路400弄-1号,上海市虹口区安汾路588号
1423796,121.507,31.313000000000002,121.53299999999999,31.284000000000002,上海市杨浦区政立路702号,上海市杨浦区控江路1200弄-35号
403515,121.48899999999999,31.308000000000003,121.49,31.308000000000003,上海市虹口区万安路409弄-8号,上海市虹口区万安路359号
