orderid,first_x,first_y,last_x,last_y,start_loc,end_loc
1255733,121.42200000000001,31.201,121.426,31.199,上海市长宁区中山西路,上海市长宁区中山西路1265号
1566954,121.463,31.180999999999997,121.471,31.198,上海市徐汇区云锦路,上海市徐汇区中山南二路260号
1113221,121.515,31.3,121.525,31.302,上海市杨浦区政修路10号,上海市杨浦区黄兴路2032/2034号
1198377,121.30799999999999,31.291999999999998,121.311,31.294,上海市嘉定区翔黄路258号,上海市嘉定区民主街466号
793777,121.35700000000001,31.241999999999997,121.363,31.253,上海市长宁区临华路,上海市嘉定区清峪路1000号
1122900,121.446,31.256999999999998,121.46,31.246,上海市普陀区清水湾路,上海市静安区西苏州路65弄-1-23号
1495223,121.50299999999999,31.29,121.51700000000001,31.307,上海市杨浦区密云路578号,上海市杨浦区政通路305弄-13号
1160052,121.381,31.243000000000002,121.39200000000001,31.24,上海市普陀区清峪路81弄-85号,上海市普陀区丹巴路733号
429883,121.484,31.304000000000002,121.49600000000001,31.304000000000002,上海市虹口区水电路1381弄-23号,上海市杨浦区纪念路276号
769180,121.48299999999999,31.171999999999997,121.495,31.175,上海市浦东新区济明路,上海市浦东新区长清路132-临
650925,121.43299999999999,31.174,121.43700000000001,31.177,上海市徐汇区漕宝路103号1202室,上海市徐汇区钦州路543号
1177802,121.30799999999999,31.29,121.311,31.291,上海市嘉定区翔黄公路301弄-6号,上海市嘉定区火车站路
1366732,121.47399999999999,31.325,121.515,31.301,上海市闸北区保德路25号,上海市杨浦区政肃路11号
928117,121.366,31.208000000000002,121.37299999999999,31.215999999999998,上海市长宁区新潮路95号,上海市长宁区甘溪路300弄1-53号
759277,121.486,31.346,121.48700000000001,31.343000000000004,上海市宝山区长江南路859号,上海市宝山区长江南路652号
1596508,121.383,31.254,121.389,31.261999999999997,上海市嘉定区梅川路1558弄-39号,上海市普陀区高陵路
1586282,121.45,31.195999999999998,121.463,31.194000000000003,上海市徐汇区南丹东路100弄-2,上海市徐汇区东安路505号-2
1451383,121.51100000000001,31.261999999999997,121.51700000000001,31.271,上海市虹口区公平路462号,上海市杨浦区飞虹路683号
17355,121.514,31.294,121.51700000000001,31.294,上海市杨浦区国泰路11号,上海市杨浦区四平路
615691,121.48299999999999,31.32,121.484,31.32,上海市虹口区安汾路,上海市虹口区安汾路588号
73141,121.396,31.245,121.397,31.249000000000002,上海市普陀区梅川路1033号,上海市普陀区梅岭北路1314号
1706684,121.506,31.329,121.52600000000001,31.331,上海市杨浦区国泓路,上海市杨浦区政悦路88弄
1770651,121.446,31.324,121.455,31.342,上海市闸北区三泉路903号,上海市宝山区长江西路
1039949,121.493,31.32,121.52600000000001,31.328000000000003,上海市宝山区逸仙路1321弄-6号,上海市杨浦区闸殷路999号
631447,121.49,31.276999999999997,121.491,31.281999999999996,上海市虹口区越虹桥,上海市虹口区东体育会路355弄-6号
1776068,121.51899999999999,31.143,121.52600000000001,31.147,上海市浦东新区永泰路468弄,上海市浦东新区永泰路775弄-7号
870925,121.428,31.281999999999996,121.43799999999999,31.281,上海市宝山区大华三路47号,上海市闸北区灵石路930号-12楼
645493,121.439,31.34,121.443,31.342,上海市宝山区长临路1507号,上海市宝山区场北路63号
1423196,121.441,31.305999999999997,121.456,31.316999999999997,上海市闸北区,上海市闸北区临汾路887号
1765538,121.531,31.320999999999998,121.54,31.320999999999998,上海市杨浦区嫩江路2552号-临,上海市杨浦区嫩江路1206号
1173635,121.508,31.233,121.51,31.232,上海市黄浦区外马路,上海市黄浦区东复线
623175,121.51899999999999,31.211,121.523,31.208000000000002,上海市浦东新区浦明路,上海市浦东新区龙阳路173
1646579,121.376,31.264,121.381,31.263,上海市嘉定区金鼎路,上海市嘉定区祁连山南路2574号
1412086,121.45,31.199,121.45299999999999,31.203000000000003,上海市徐汇区辛耕路109号-2楼,上海市徐汇区宛平南路65弄-9号
267162,121.46600000000001,31.215999999999998,121.47,31.21,上海市徐汇区嘉善路127号,上海市黄浦区肇嘉浜路188弄-1-4号
453996,121.427,31.184,121.48,31.268,上海市徐汇区柳州路598号,上海市闸北区芷江中路161号
1740077,121.51299999999999,31.308000000000003,121.52600000000001,31.325,上海市杨浦区政民路209号,上海市杨浦区民京路758号
771049,121.389,31.109,121.406,31.127,上海市闵行区G320(沪瑞线),上海市闵行区罗锦路856号
162245,121.48200000000001,31.256999999999998,121.485,31.250999999999998,上海市闸北区交通路73号-临,上海市闸北区七浦路363
986000,121.45700000000001,31.281,121.463,31.274,上海市闸北区大宁路505弄20号401室,上海市闸北区洛川中路581-临
217524,121.384,31.276999999999997,121.38600000000001,31.283,上海市普陀区祁连山南路3232号,上海市普陀区武威路9号
1314419,121.41799999999999,31.218000000000004,121.431,31.213,上海市长宁区玉屏南路41弄-11-1-临,上海市长宁区定西路710-20号
143422,121.488,31.261,121.48899999999999,31.26,上海市虹口区新广路259号,上海市虹口区新广路128号
495321,121.51299999999999,31.307,121.51700000000001,31.311,上海市杨浦区国定路487号,上海市杨浦区大学路88弄-9号
278952,121.414,31.236,121.42299999999999,31.241999999999997,上海市普陀区中山西路3663号,上海市普陀区白玉路98弄-1号-～23号
121975,121.54,31.295,121.542,31.296999999999997,上海市杨浦区靖宇中路22号,上海市杨浦区营口路252号
1504221,121.427,31.285,121.431,31.287,上海市宝山区新沪路1099弄1-70号,上海市闸北区晋城路833号
56467,121.473,31.205,121.476,31.199,上海市徐汇区茶陵路225弄-10号,上海市徐汇区龙华东路956号
1422433,121.553,31.279,121.55799999999999,31.281,上海市杨浦区河间路1186号,上海市杨浦区平凉路2406号
142788,121.446,31.267,121.454,31.271,上海市普陀区宜川路107号,上海市闸北区延长中路800弄-79号
1291933,121.51,31.305,121.51299999999999,31.304000000000002,上海市杨浦区邯郸路220号,上海市杨浦区望道路
319829,121.39299999999999,31.195,121.4,31.195,上海市闵行区虹梅路3210-1-临,上海市闵行区虹许路560号
146124,121.311,31.246,121.315,31.246,上海市嘉定区嘉闵高架路,上海市嘉定区鹤旋路500弄-82号
1799111,121.449,31.279,121.463,31.279,上海市闸北区宜川路,上海市闸北区广延路52弄-3号
1805412,121.337,31.258000000000003,121.34299999999999,31.255,上海市嘉定区华江公路230弄-90号,上海市嘉定区X008(华江公路)
1158723,121.32,31.234,121.331,31.246,上海市嘉定区南华路,上海市嘉定区华江公路918号
1131072,121.411,31.265,121.415,31.264,上海市普陀区曹杨路2157号,上海市普陀区潮州路
1729404,121.47,31.336,121.48299999999999,31.34,上海市宝山区虎林路99弄-96号,上海市宝山区新二路
